rel_path	dir	n_events	max_bp
long_content_30k_002/lc30k002_1682_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	354	29902
long_content_30k_002/lc30k002_1683_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	2391	29902
long_content_30k_002/lc30k002_1684_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	461	29902
long_content_30k_002/lc30k002_1685_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	1619	29902
long_content_30k_002/lc30k002_1686_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	1536	29902
long_content_30k_002/lc30k002_1687_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	2494	29902
long_content_30k_002/lc30k002_1688_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	367	29902
long_content_30k_002/lc30k002_1689_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	13	29902
long_content_30k_002/lc30k002_168_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	197	29902
long_content_30k_002/lc30k002_1690_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	438	29902
long_content_30k_002/lc30k002_1691_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	576	29902
long_content_30k_002/lc30k002_1692_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	1594	29902
long_content_30k_002/lc30k002_1693_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	1105	29902
long_content_30k_002/lc30k002_1694_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	621	29902
long_content_30k_002/lc30k002_1695_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	508	29902
long_content_30k_002/lc30k002_1696_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	468	29902
long_content_30k_002/lc30k002_1697_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	50	29902
long_content_30k_002/lc30k002_1698_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	138	29902
long_content_30k_002/lc30k002_1699_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	5006	29902
long_content_30k_002/lc30k002_169_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	148	29902
long_content_30k_002/lc30k002_1700_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	355	29902
long_content_30k_002/lc30k002_1701_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	2998	29902
long_content_30k_002/lc30k002_1702_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	1465	29902
long_content_30k_002/lc30k002_1703_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	217	29902
long_content_30k_002/lc30k002_1704_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	388	29902
long_content_30k_002/lc30k002_1705_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	590	29902
long_content_30k_002/lc30k002_1706_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	293	29902
long_content_30k_002/lc30k002_1707_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	4172	29902
long_content_30k_002/lc30k002_1708_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	2045	29902
long_content_30k_002/lc30k002_1709_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	3332	29902
long_content_30k_002/lc30k002_170_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	467	29902
long_content_30k_002/lc30k002_1710_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	584	29902
long_content_30k_002/lc30k002_1711_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	492	29902
long_content_30k_002/lc30k002_1712_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	121	29902
long_content_30k_002/lc30k002_1713_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	290	29902
long_content_30k_002/lc30k002_1714_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	238	29902
long_content_30k_002/lc30k002_1715_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	2992	29902
long_content_30k_002/lc30k002_1716_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	904	29902
long_content_30k_002/lc30k002_1717_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	5841	29902
long_content_30k_002/lc30k002_1718_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	1645	29902
long_content_30k_002/lc30k002_1719_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	506	29902
long_content_30k_002/lc30k002_171_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	612	29902
long_content_30k_002/lc30k002_1720_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	516	29902
long_content_30k_002/lc30k002_1721_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	27	29902
long_content_30k_002/lc30k002_1722_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	168	29902
long_content_30k_002/lc30k002_1723_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	2078	29902
long_content_30k_002/lc30k002_1724_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	509	29902
long_content_30k_002/lc30k002_1725_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	1146	29902
long_content_30k_002/lc30k002_1726_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	897	29902
long_content_30k_002/lc30k002_1727_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	230	29902
long_content_30k_002/lc30k002_1728_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	730	29902
long_content_30k_002/lc30k002_1729_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	678	29902
long_content_30k_002/lc30k002_172_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	1025	29902
long_content_30k_002/lc30k002_1730_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	402	29902
long_content_30k_002/lc30k002_1731_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	528	29902
long_content_30k_002/lc30k002_1732_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	3040	29902
long_content_30k_002/lc30k002_1733_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	6606	29902
long_content_30k_002/lc30k002_1734_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	2163	29902
long_content_30k_002/lc30k002_1735_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	705	29902
long_content_30k_002/lc30k002_1736_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	439	29902
long_content_30k_002/lc30k002_1737_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	244	29902
long_content_30k_002/lc30k002_1738_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	300	29902
long_content_30k_002/lc30k002_1739_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	758	29902
long_content_30k_002/lc30k002_173_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	1766	29902
long_content_30k_002/lc30k002_1740_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	509	29902
long_content_30k_002/lc30k002_1741_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	5177	29902
long_content_30k_002/lc30k002_1742_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	239	29902
long_content_30k_002/lc30k002_1743_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	476	29902
long_content_30k_002/lc30k002_1744_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	1072	29902
long_content_30k_002/lc30k002_1745_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	296	29902
long_content_30k_002/lc30k002_1746_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	104	29902
long_content_30k_002/lc30k002_1747_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	2661	29902
long_content_30k_002/lc30k002_1748_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	1684	29902
long_content_30k_002/lc30k002_1749_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	971	29902
long_content_30k_002/lc30k002_174_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	1310	29902
long_content_30k_002/lc30k002_1750_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	670	29902
long_content_30k_002/lc30k002_1751_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	981	29902
long_content_30k_002/lc30k002_1752_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	1305	29902
long_content_30k_002/lc30k002_1753_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	58	29902
long_content_30k_002/lc30k002_1754_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	964	29902
long_content_30k_002/lc30k002_1755_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	1444	29902
long_content_30k_002/lc30k002_1756_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	964	29902
long_content_30k_002/lc30k002_1757_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	979	29902
long_content_30k_002/lc30k002_1758_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	1463	29902
long_content_30k_002/lc30k002_1759_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	500	29902
long_content_30k_002/lc30k002_175_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	555	29902
long_content_30k_002/lc30k002_1760_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	146	29902
long_content_30k_002/lc30k002_1761_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	595	29902
long_content_30k_002/lc30k002_1762_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	143	29902
long_content_30k_002/lc30k002_1763_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	3469	29902
long_content_30k_002/lc30k002_1764_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	400	29902
long_content_30k_002/lc30k002_1765_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	1385	29902
long_content_30k_002/lc30k002_1766_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	1047	29902
long_content_30k_002/lc30k002_1767_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	1773	29902
long_content_30k_002/lc30k002_1768_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	298	29902
long_content_30k_002/lc30k002_1769_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	65	29902
long_content_30k_002/lc30k002_176_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	638	29902
long_content_30k_002/lc30k002_1770_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	194	29902
long_content_30k_002/lc30k002_1771_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	1973	29902
long_content_30k_002/lc30k002_1772_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	2931	29902
long_content_30k_002/lc30k002_1773_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	1141	29902
long_content_30k_002/lc30k002_1774_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	615	29902
long_content_30k_002/lc30k002_1775_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	143	29902
long_content_30k_002/lc30k002_1776_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	539	29902
long_content_30k_002/lc30k002_1777_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	340	29902
long_content_30k_002/lc30k002_1778_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	320	29902
long_content_30k_002/lc30k002_1779_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	591	29902
long_content_30k_002/lc30k002_177_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	74	29902
long_content_30k_002/lc30k002_1780_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	2786	29902
long_content_30k_002/lc30k002_1781_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	1923	29902
long_content_30k_002/lc30k002_1782_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	503	29902
long_content_30k_002/lc30k002_1783_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	145	29902
long_content_30k_002/lc30k002_1784_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	709	29902
long_content_30k_002/lc30k002_1785_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	430	29902
long_content_30k_002/lc30k002_1786_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	352	29902
long_content_30k_002/lc30k002_1787_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	1186	29902
long_content_30k_002/lc30k002_1788_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	967	29902
long_content_30k_002/lc30k002_1789_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	479	29902
long_content_30k_002/lc30k002_178_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	518	29902
long_content_30k_002/lc30k002_1790_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	764	29902
long_content_30k_002/lc30k002_1791_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	307	29902
long_content_30k_002/lc30k002_1792_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	737	29902
long_content_30k_002/lc30k002_1793_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	55	29902
long_content_30k_002/lc30k002_1794_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	189	29902
long_content_30k_002/lc30k002_1795_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	4189	29902
long_content_30k_002/lc30k002_1796_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	1899	29902
long_content_30k_002/lc30k002_1797_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	3099	29902
long_content_30k_002/lc30k002_1798_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	1598	29902
long_content_30k_002/lc30k002_1799_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	754	29902
long_content_30k_002/lc30k002_179_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	681	29902
long_content_30k_002/lc30k002_1800_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	590	29902
long_content_30k_002/lc30k002_1801_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	395	29902
long_content_30k_002/lc30k002_1802_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	816	29902
long_content_30k_002/lc30k002_1803_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	1603	29902
long_content_30k_002/lc30k002_1804_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	393	29902
long_content_30k_002/lc30k002_1805_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	3815	29902
long_content_30k_002/lc30k002_1806_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	518	29902
long_content_30k_002/lc30k002_1807_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	300	29902
long_content_30k_002/lc30k002_1808_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	215	29902
long_content_30k_002/lc30k002_1809_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	374	29902
long_content_30k_002/lc30k002_180_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	1930	29902
long_content_30k_002/lc30k002_1810_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	376	29902
long_content_30k_002/lc30k002_1811_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	2278	29902
long_content_30k_002/lc30k002_1812_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	1208	29902
long_content_30k_002/lc30k002_1813_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	1952	29902
long_content_30k_002/lc30k002_1814_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	1054	29902
long_content_30k_002/lc30k002_1815_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	1181	29902
long_content_30k_002/lc30k002_1816_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	982	29902
long_content_30k_002/lc30k002_1817_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	181	29902
long_content_30k_002/lc30k002_1818_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	443	29902
long_content_30k_002/lc30k002_1819_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	703	29902
long_content_30k_002/lc30k002_181_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	2498	29902
long_content_30k_002/lc30k002_1820_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	1141	29902
long_content_30k_002/lc30k002_1821_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	692	29902
long_content_30k_002/lc30k002_1822_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	785	29902
long_content_30k_002/lc30k002_1823_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	80	29902
long_content_30k_002/lc30k002_1824_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	568	29902
long_content_30k_002/lc30k002_1825_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	41	29902
long_content_30k_002/lc30k002_1826_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	689	29902
long_content_30k_002/lc30k002_1827_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	580	29902
long_content_30k_002/lc30k002_1828_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	538	29902
long_content_30k_002/lc30k002_1829_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	2514	29902
long_content_30k_002/lc30k002_182_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	1119	29902
long_content_30k_002/lc30k002_1830_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	757	29902
long_content_30k_002/lc30k002_1831_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	599	29902
long_content_30k_002/lc30k002_1832_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	249	29902
long_content_30k_002/lc30k002_1833_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	3	28680
long_content_30k_002/lc30k002_1834_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	569	29902
long_content_30k_002/lc30k002_1835_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	476	29902
long_content_30k_002/lc30k002_1836_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	671	29902
long_content_30k_002/lc30k002_1837_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	1886	29902
long_content_30k_002/lc30k002_1838_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	738	29902
long_content_30k_002/lc30k002_1839_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	899	29902
long_content_30k_002/lc30k002_183_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	714	29902
long_content_30k_002/lc30k002_1840_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	382	29902
long_content_30k_002/lc30k002_1841_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	611	29902
long_content_30k_002/lc30k002_1842_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	149	29902
long_content_30k_002/lc30k002_1843_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	1882	29902
long_content_30k_002/lc30k002_1844_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	1214	29902
long_content_30k_002/lc30k002_1845_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	1519	29902
long_content_30k_002/lc30k002_1846_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	1286	29902
long_content_30k_002/lc30k002_1847_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	399	29902
long_content_30k_002/lc30k002_1848_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	960	29902
long_content_30k_002/lc30k002_1849_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	112	22026
long_content_30k_002/lc30k002_184_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	569	29902
long_content_30k_002/lc30k002_1850_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	979	29902
long_content_30k_002/lc30k002_1851_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	660	29902
long_content_30k_002/lc30k002_1852_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	197	29902
long_content_30k_002/lc30k002_1853_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	2149	29902
long_content_30k_002/lc30k002_1854_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	811	29902
long_content_30k_002/lc30k002_1855_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	1127	29902
long_content_30k_002/lc30k002_1856_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	1393	29902
long_content_30k_002/lc30k002_1857_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	146	29898
long_content_30k_002/lc30k002_1858_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	427	29902
long_content_30k_002/lc30k002_1859_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	4112	29902
long_content_30k_002/lc30k002_185_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	148	29902
long_content_30k_002/lc30k002_1860_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	1227	29902
long_content_30k_002/lc30k002_1861_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	2495	29902
long_content_30k_002/lc30k002_1862_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	353	29902
long_content_30k_002/lc30k002_1863_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	716	29902
long_content_30k_002/lc30k002_1864_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	768	29902
long_content_30k_002/lc30k002_1865_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	123	27741
long_content_30k_002/lc30k002_1866_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	480	29902
long_content_30k_002/lc30k002_1867_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	4853	29902
long_content_30k_002/lc30k002_1868_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	1985	29902
long_content_30k_002/lc30k002_1869_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	1990	29902
long_content_30k_002/lc30k002_186_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	666	29902
long_content_30k_002/lc30k002_1870_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	1282	29902
long_content_30k_002/lc30k002_1871_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	600	29902
long_content_30k_002/lc30k002_1872_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	1931	29902
long_content_30k_002/lc30k002_1873_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	103	29902
long_content_30k_002/lc30k002_1874_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	702	29902
long_content_30k_002/lc30k002_1875_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	2525	29902
long_content_30k_002/lc30k002_1876_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	1391	29902
long_content_30k_002/lc30k002_1877_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	3471	29902
long_content_30k_002/lc30k002_1878_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	1919	29902
long_content_30k_002/lc30k002_1879_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	340	24753
long_content_30k_002/lc30k002_187_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	2618	29902
long_content_30k_002/lc30k002_1880_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	379	29902
long_content_30k_002/lc30k002_1881_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	420	29902
long_content_30k_002/lc30k002_1882_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	112	29902
long_content_30k_002/lc30k002_1883_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	963	29902
long_content_30k_002/lc30k002_1884_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	1170	29902
long_content_30k_002/lc30k002_1885_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	1213	29902
long_content_30k_002/lc30k002_1886_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	112	29902
long_content_30k_002/lc30k002_1887_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	1383	29902
long_content_30k_002/lc30k002_1888_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	378	29902
long_content_30k_002/lc30k002_1889_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	549	29902
long_content_30k_002/lc30k002_188_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	1799	29902
long_content_30k_002/lc30k002_1890_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	726	29902
long_content_30k_002/lc30k002_1891_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	1126	29902
long_content_30k_002/lc30k002_1892_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	631	29902
long_content_30k_002/lc30k002_1893_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	698	29902
long_content_30k_002/lc30k002_1894_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	1978	29902
long_content_30k_002/lc30k002_1895_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	679	29902
