rel_path	dir	n_events	max_bp
long_content_30k_002/lc30k002_2122_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	593	29902
long_content_30k_002/lc30k002_2123_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	2137	29902
long_content_30k_002/lc30k002_2124_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	761	29902
long_content_30k_002/lc30k002_2125_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	3843	29902
long_content_30k_002/lc30k002_2126_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	865	29902
long_content_30k_002/lc30k002_2127_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	599	29902
long_content_30k_002/lc30k002_2128_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	3342	29902
long_content_30k_002/lc30k002_2129_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	112	29902
long_content_30k_002/lc30k002_212_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	1097	29902
long_content_30k_002/lc30k002_2131_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	1739	29902
long_content_30k_002/lc30k002_2132_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	1895	29902
long_content_30k_002/lc30k002_2134_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	289	29902
long_content_30k_002/lc30k002_2138_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	41	29902
long_content_30k_002/lc30k002_2140_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	667	29902
long_content_30k_002/lc30k002_2141_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	1445	29902
long_content_30k_002/lc30k002_2142_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	148	29902
long_content_30k_002/lc30k002_2145_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	461	29902
long_content_30k_002/lc30k002_2147_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	1531	29902
long_content_30k_002/lc30k002_2148_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	1922	29902
long_content_30k_002/lc30k002_2150_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	790	29902
long_content_30k_002/lc30k002_2151_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	1123	29902
long_content_30k_002/lc30k002_2154_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	177	29902
long_content_30k_002/lc30k002_2157_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	855	29902
long_content_30k_002/lc30k002_2161_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	908	29902
long_content_30k_002/lc30k002_2162_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	1321	29902
long_content_30k_002/lc30k002_2163_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	2823	29902
long_content_30k_002/lc30k002_2164_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	1097	29902
long_content_30k_002/lc30k002_2165_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	3840	29902
long_content_30k_002/lc30k002_2171_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	1645	29902
long_content_30k_002/lc30k002_2172_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	2010	29902
long_content_30k_002/lc30k002_2173_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	3076	29902
long_content_30k_002/lc30k002_2176_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	564	29902
long_content_30k_002/lc30k002_2177_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	264	29902
long_content_30k_002/lc30k002_2178_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	967	29902
long_content_30k_002/lc30k002_217_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	57	29902
long_content_30k_002/lc30k002_2180_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	293	29902
long_content_30k_002/lc30k002_2182_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	432	29902
long_content_30k_002/lc30k002_2185_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	44	29902
long_content_30k_002/lc30k002_218_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	1177	29902
long_content_30k_002/lc30k002_2196_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	252	29902
long_content_30k_002/lc30k002_2197_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	7935	29902
long_content_30k_002/lc30k002_2199_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	503	29902
long_content_30k_002/lc30k002_219_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	715	29902
long_content_30k_002/lc30k002_2203_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	2592	29902
long_content_30k_002/lc30k002_2204_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	731	29902
long_content_30k_002/lc30k002_2205_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	1738	29902
long_content_30k_002/lc30k002_2214_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	233	29902
long_content_30k_002/lc30k002_2215_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	156	29902
long_content_30k_002/lc30k002_2217_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	201	29902
long_content_30k_002/lc30k002_2218_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	1103	29902
long_content_30k_002/lc30k002_2219_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	3052	29902
long_content_30k_002/lc30k002_2223_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	431	29902
long_content_30k_002/lc30k002_2224_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	565	29902
long_content_30k_002/lc30k002_2227_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	1356	29902
long_content_30k_002/lc30k002_2229_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	2126	29902
long_content_30k_002/lc30k002_2234_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	679	29902
long_content_30k_002/lc30k002_2235_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	446	29902
long_content_30k_002/lc30k002_2236_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	564	29902
long_content_30k_002/lc30k002_2237_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	9355	29902
long_content_30k_002/lc30k002_2238_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	376	29902
long_content_30k_002/lc30k002_2239_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	370	29902
long_content_30k_002/lc30k002_223_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	1232	29902
long_content_30k_002/lc30k002_2240_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	959	29902
long_content_30k_002/lc30k002_2241_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	335	29902
long_content_30k_002/lc30k002_2243_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	3133	29902
long_content_30k_002/lc30k002_2246_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	865	29902
long_content_30k_002/lc30k002_2247_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	466	29902
long_content_30k_002/lc30k002_2248_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	357	29902
long_content_30k_002/lc30k002_224_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	1057	29902
long_content_30k_002/lc30k002_2250_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	493	29902
long_content_30k_002/lc30k002_2251_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	2679	29902
long_content_30k_002/lc30k002_2252_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	1938	29902
long_content_30k_002/lc30k002_2255_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	2222	29902
long_content_30k_002/lc30k002_225_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	238	29902
long_content_30k_002/lc30k002_2262_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	1149	29902
long_content_30k_002/lc30k002_2263_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	631	29902
long_content_30k_002/lc30k002_2265_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	72	29902
long_content_30k_002/lc30k002_2268_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	1553	29902
long_content_30k_002/lc30k002_226_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	301	29902
long_content_30k_002/lc30k002_2272_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	1154	29902
long_content_30k_002/lc30k002_2273_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	346	29902
long_content_30k_002/lc30k002_2275_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	745	29902
long_content_30k_002/lc30k002_2276_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	4764	29902
long_content_30k_002/lc30k002_2277_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	3665	29902
long_content_30k_002/lc30k002_2279_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	84	29902
long_content_30k_002/lc30k002_227_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	1173	29902
long_content_30k_002/lc30k002_2281_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	781	29902
long_content_30k_002/lc30k002_2283_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	236	29902
long_content_30k_002/lc30k002_2285_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	1626	29902
long_content_30k_002/lc30k002_2287_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	1417	29902
long_content_30k_002/lc30k002_2288_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	901	29902
long_content_30k_002/lc30k002_228_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	809	29902
long_content_30k_002/lc30k002_2291_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	1288	29902
long_content_30k_002/lc30k002_2293_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	939	29902
long_content_30k_002/lc30k002_2294_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	799	29902
long_content_30k_002/lc30k002_2296_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	846	29902
long_content_30k_002/lc30k002_2298_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	1489	29902
long_content_30k_002/lc30k002_229_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	674	29902
long_content_30k_002/lc30k002_2303_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	325	29902
long_content_30k_002/lc30k002_2306_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	503	29902
long_content_30k_002/lc30k002_2307_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	2552	29902
long_content_30k_002/lc30k002_230_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	2695	29902
long_content_30k_002/lc30k002_2310_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	1908	29902
long_content_30k_002/lc30k002_2312_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	1804	29902
long_content_30k_002/lc30k002_2313_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	189	29902
long_content_30k_002/lc30k002_2314_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	258	29902
long_content_30k_002/lc30k002_2316_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	2165	29902
long_content_30k_002/lc30k002_2318_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	1713	29902
long_content_30k_002/lc30k002_2321_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	111	29902
long_content_30k_002/lc30k002_2322_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	216	29902
long_content_30k_002/lc30k002_2323_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	781	29902
long_content_30k_002/lc30k002_2325_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	3518	29902
long_content_30k_002/lc30k002_2326_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	1478	29902
long_content_30k_002/lc30k002_2329_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	115	29902
long_content_30k_002/lc30k002_2330_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	503	29902
long_content_30k_002/lc30k002_2332_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	927	29902
long_content_30k_002/lc30k002_2335_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	372	29902
long_content_30k_002/lc30k002_2336_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	884	29902
long_content_30k_002/lc30k002_2338_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	395	29902
long_content_30k_002/lc30k002_2339_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	2154	29902
long_content_30k_002/lc30k002_233_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	342	29902
long_content_30k_002/lc30k002_2340_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	1745	29902
long_content_30k_002/lc30k002_2342_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	2487	29902
long_content_30k_002/lc30k002_2344_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	1325	29902
long_content_30k_002/lc30k002_2346_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	360	29902
long_content_30k_002/lc30k002_2348_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	1167	29902
long_content_30k_002/lc30k002_2349_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	3126	29902
long_content_30k_002/lc30k002_234_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	489	29902
long_content_30k_002/lc30k002_2352_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	169	29902
long_content_30k_002/lc30k002_235_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	2223	29902
long_content_30k_002/lc30k002_2361_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	981	29902
long_content_30k_002/lc30k002_2365_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	3218	29902
long_content_30k_002/lc30k002_2366_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	374	29902
long_content_30k_002/lc30k002_2370_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	661	29902
long_content_30k_002/lc30k002_2373_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	1465	29902
long_content_30k_002/lc30k002_2375_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	639	29902
long_content_30k_002/lc30k002_2376_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	1018	29902
long_content_30k_002/lc30k002_2377_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	266	29902
long_content_30k_002/lc30k002_237_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	1202	29902
long_content_30k_002/lc30k002_2381_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	2641	29902
long_content_30k_002/lc30k002_2386_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	437	29902
long_content_30k_002/lc30k002_2390_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	1122	29902
long_content_30k_002/lc30k002_2394_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	258	29902
long_content_30k_002/lc30k002_2396_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	755	29902
long_content_30k_002/lc30k002_2398_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	523	29902
long_content_30k_002/lc30k002_239_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	1252	29902
long_content_30k_002/lc30k002_2400_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	945	29902
long_content_30k_002/lc30k002_2401_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	785	29902
long_content_30k_002/lc30k002_2403_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	1382	29902
long_content_30k_002/lc30k002_2404_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	2156	29902
long_content_30k_002/lc30k002_2406_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	2521	29902
long_content_30k_002/lc30k002_2407_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	461	29902
long_content_30k_002/lc30k002_2408_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	384	29902
long_content_30k_002/lc30k002_2409_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	182	29902
long_content_30k_002/lc30k002_240_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	933	29902
long_content_30k_002/lc30k002_2410_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	744	29902
long_content_30k_002/lc30k002_2412_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	1224	29902
long_content_30k_002/lc30k002_2413_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	2488	29902
long_content_30k_002/lc30k002_2414_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	1446	29902
long_content_30k_002/lc30k002_2415_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	297	29902
long_content_30k_002/lc30k002_2416_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	870	29902
long_content_30k_002/lc30k002_2417_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	220	29902
long_content_30k_002/lc30k002_2418_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	147	29902
long_content_30k_002/lc30k002_2419_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	2566	29902
long_content_30k_002/lc30k002_241_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	385	29902
long_content_30k_002/lc30k002_2420_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	1049	29902
long_content_30k_002/lc30k002_2421_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	2180	29902
long_content_30k_002/lc30k002_2422_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	319	29902
long_content_30k_002/lc30k002_2423_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	986	29902
long_content_30k_002/lc30k002_2425_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	121	29902
long_content_30k_002/lc30k002_2428_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	1197	29902
long_content_30k_002/lc30k002_242_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	648	29902
long_content_30k_002/lc30k002_2430_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	3449	29902
long_content_30k_002/lc30k002_2432_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	441	29902
long_content_30k_002/lc30k002_2435_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	2110	29902
long_content_30k_002/lc30k002_2437_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	2255	29902
long_content_30k_002/lc30k002_243_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	1967	29902
long_content_30k_002/lc30k002_2440_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	602	29902
long_content_30k_002/lc30k002_2441_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	157	29902
long_content_30k_002/lc30k002_2442_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	248	29902
long_content_30k_002/lc30k002_2444_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	1476	29902
long_content_30k_002/lc30k002_2446_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	1361	29902
long_content_30k_002/lc30k002_2448_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	284	29902
long_content_30k_002/lc30k002_244_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	2673	29902
long_content_30k_002/lc30k002_2451_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	1303	29902
long_content_30k_002/lc30k002_2454_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	447	29902
long_content_30k_002/lc30k002_2456_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	164	27033
long_content_30k_002/lc30k002_2458_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	292	29902
long_content_30k_002/lc30k002_2459_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	3619	29902
long_content_30k_002/lc30k002_2460_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	788	29902
long_content_30k_002/lc30k002_2461_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	5906	29902
long_content_30k_002/lc30k002_2464_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	1324	29902
long_content_30k_002/lc30k002_2465_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	321	29902
long_content_30k_002/lc30k002_2466_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	276	29902
long_content_30k_002/lc30k002_2467_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	1421	29902
long_content_30k_002/lc30k002_2470_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	3622	29902
long_content_30k_002/lc30k002_2472_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	981	29902
long_content_30k_002/lc30k002_2473_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	242	29902
long_content_30k_002/lc30k002_2474_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	501	29902
long_content_30k_002/lc30k002_2475_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	3482	29902
long_content_30k_002/lc30k002_2478_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	2239	29902
long_content_30k_002/lc30k002_2479_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	530	29902
long_content_30k_002/lc30k002_247_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	1499	29902
long_content_30k_002/lc30k002_2480_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	1371	29902
long_content_30k_002/lc30k002_2482_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	140	29902
long_content_30k_002/lc30k002_2484_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	1363	29902
long_content_30k_002/lc30k002_2485_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	3556	29902
long_content_30k_002/lc30k002_2489_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	394	29902
long_content_30k_002/lc30k002_2490_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	177	29902
long_content_30k_002/lc30k002_2491_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	4274	29902
long_content_30k_002/lc30k002_2494_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	1181	29902
long_content_30k_002/lc30k002_2495_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	1238	29902
long_content_30k_002/lc30k002_2499_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	2039	29902
long_content_30k_002/lc30k002_249_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	38	29902
long_content_30k_002/lc30k002_2503_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	157	29902
long_content_30k_002/lc30k002_2504_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	174	29902
long_content_30k_002/lc30k002_2505_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	427	29902
long_content_30k_002/lc30k002_250_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	165	29902
long_content_30k_002/lc30k002_2510_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	215	29902
long_content_30k_002/lc30k002_2516_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	2447	29902
long_content_30k_002/lc30k002_2517_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	3775	29902
long_content_30k_002/lc30k002_2519_gc3300_rp0.05_mr1.14E-4_ss200.fa	long_content_30k_002	265	29902
long_content_30k_002/lc30k002_251_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	1723	29902
long_content_30k_002/lc30k002_2520_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	1195	29902
long_content_30k_002/lc30k002_2521_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	234	29902
long_content_30k_002/lc30k002_2522_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	219	29902
long_content_30k_002/lc30k002_2523_gc3300_rp0.10_mr1.14E-4_ss200.fa	long_content_30k_002	1031	29902
long_content_30k_002/lc30k002_2524_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	3358	29902
long_content_30k_002/lc30k002_2525_gc3300_rp0.15_mr1.14E-4_ss200.fa	long_content_30k_002	4129	29902
long_content_30k_002/lc30k002_2526_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	1576	29902
long_content_30k_002/lc30k002_2528_gc3300_rp0.10_mr1.14E-4_ss100.fa	long_content_30k_002	818	29902
long_content_30k_002/lc30k002_2529_gc3300_rp0.05_mr1.14E-4_ss100.fa	long_content_30k_002	202	29902
long_content_30k_002/lc30k002_252_gc3300_rp0.15_mr1.14E-4_ss100.fa	long_content_30k_002	1285	29902
long_content_30k_002/lc30k002_2530_gc3300_rp0.07_mr1.14E-4_ss100.fa	long_content_30k_002	242	29902
long_content_30k_002/lc30k002_2534_gc3300_rp0.07_mr1.14E-4_ss200.fa	long_content_30k_002	4167	29902
